rho_14_0,rho_14_2,rho_14_7,rho_14_14,image_name,cosine_sim,sal_diff_norm,SmoothHR_Score_0.4,SmoothLR_Score_0.4,SmoothHR_Score_0.5,SmoothLR_Score_0.5,SmoothHR_Score_0.55,SmoothLR_Score_0.55,SmoothHR_Score_0.6,SmoothLR_Score_0.6,SmoothHR_Score_0.65,SmoothLR_Score_0.65,SmoothHR_Score_0.7,SmoothLR_Score_0.7,SmoothHR_Score_0.75,SmoothLR_Score_0.75,SmoothSqHR_Score_0.4,SmoothSqLR_Score_0.4,SmoothSqHR_Score_0.5,SmoothSqLR_Score_0.5,SmoothSqHR_Score_0.55,SmoothSqLR_Score_0.55,SmoothSqHR_Score_0.6,SmoothSqLR_Score_0.6,SmoothSqHR_Score_0.65,SmoothSqLR_Score_0.65,SmoothSqHR_Score_0.7,SmoothSqLR_Score_0.7,SmoothSqHR_Score_0.75,SmoothSqLR_Score_0.75,HR_Score_0.4_grad,LR_Score_0.4_grad,HR_Score_0.5_grad,LR_Score_0.5_grad,HR_Score_0.55_grad,LR_Score_0.55_grad,HR_Score_0.6_grad,LR_Score_0.6_grad,HR_Score_0.65_grad,LR_Score_0.65_grad,HR_Score_0.7_grad,LR_Score_0.7_grad,HR_Score_0.75_grad,LR_Score_0.75_grad,HR_Score_0.4_norm,LR_Score_0.4_norm,HR_Score_0.5_norm,LR_Score_0.5_norm,HR_Score_0.55_norm,LR_Score_0.55_norm,HR_Score_0.6_norm,LR_Score_0.6_norm,HR_Score_0.65_norm,LR_Score_0.65_norm,HR_Score_0.7_norm,LR_Score_0.7_norm,HR_Score_0.75_norm,LR_Score_0.75_norm
-0.1245248,0.103466325,-0.09224569,1.0,MIDRC-RICORD-1C-419639-000484-56426-0.png,0.39133865,12.418904,0.2316384180725526,0.5576323987365224,0.2266666666515555,0.5714285713914656,0.1874999999765625,0.5742574256857171,0.1509433961979352,0.5857142856306123,0.0833333333101851,0.59999999988,0.0,0.6896551721759809,0.0,0.777777777345679,0.0,0.5612244897386506,0.0,0.5964912279655279,0.0,0.6428571427040817,0.0,0.6562499997949218,0.0,0.5833333330902778,0.0,0.6666666662222221,0.0,0.666666666111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7176470579792388,0.8253968240866717,0.7592592578532236,0.789473682132964,0.6666666644444444,0.821428568494898,0.5263157867036011,0.7826086922495273,0.4285714255102041,0.7647058778546713,0.4444444395061729,0.7692307633136095,0.2857142816326531,0.7272727206611571
-0.20731047,-0.041781798,-0.114879355,1.0,COVID-2009.png,0.70367134,7.0188265,0.5692307691869822,0.2677165354119908,0.5094339621680313,0.2586206896105826,0.4545454544077135,0.2826086955907372,0.359999999856,0.2727272726446281,0.3888888886728395,0.2173913042533081,0.2222222219753086,0.1999999998666666,0.1666666663888888,0.2499999997916666,0.4193548385744016,0.2272727272210744,0.3333333330555555,0.1923076922337278,0.2499999996874999,0.1739130434026465,0.1999999996,0.24999999984375,0.0,0.285714285510204,0.0,0.3076923074556212,0.0,0.1999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7575757564279156,0.7169811307226771,0.7999999982222222,0.8529411739619377,0.8928571396683673,0.8799999964799999,0.94999999525,0.8571428530612245,0.9411764650519032,0.8888888839506173,0.9285714219387756,0.87499999453125,0.9999999900000002,0.8571428510204082
-0.024544075,0.06699185,0.1845856,1.0000001,COVID-3168.png,0.7092359,10.99542,0.4999999999715909,0.5028409090766238,0.6551724136801427,0.5033557046642043,0.5833333331712963,0.5151515150994797,0.5238095235600907,0.5357142856186224,0.4545454541322313,0.719999999712,0.4999999993749999,0.9999999991666666,0.4999999991666666,0.9999999988888888,0.3823529410640138,0.5714285713265306,0.3181818180371901,0.6785714283290816,0.2777777776234568,0.719999999712,0.214285714132653,0.6999999996499999,0.1999999998,0.7142857137755102,0.2222222219753086,0.749999999375,0.3333333327777777,0.6999999992999999,0.168316831516518,0.1869158876757795,0.1194029848964134,0.1690140842689942,0.0727272725950413,0.1333333331111111,0.0638297870982344,0.1224489793419408,0.0749999998125,0.1219512192147531,0.0344827585017835,0.129032257648283,0.0384615383136094,0.03999999984,0.5272727267933884,0.5307692303609468,0.5254237279230106,0.5441176462586506,0.5952380938208617,0.5681818168904958,0.5357142838010204,0.4444444427983539,0.4285714255102041,0.2499999984374999,0.3333333296296297,0.2307692289940828,0.1666666638888889,0.0
-0.22100963,0.013531589,0.077384055,1.0,COVID-3447.png,0.7345216,10.401293,0.1977186311711894,0.1468926553589326,0.071428571420068,0.0196078431334102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0638297872204617,0.1666666666203703,0.0,0.1111111110493827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6463414626264129,0.5853658529446758,0.71999999856,0.6666666652777777,0.794871792833662,0.7027027008035062,0.8888888855967078,0.6799999972799999,0.999999995,0.7222222182098765,0.999999994736842,0.7272727206611571,0.9999999923076924,0.6666666592592594
0.14249507,0.03240132,-0.0073397947,1.0,COVID-2928.png,0.7065716,10.487361,0.4699248120124088,0.6838235293614835,0.5630252100367206,0.7741935482622269,0.6117647058103807,0.8409090907179751,0.6249999998883928,0.9259259255829904,0.6874999998567708,0.89999999955,0.657142856955102,0.9999999993333332,0.615384615147929,0.9999999992307692,0.6774193546201873,0.7999999997333334,0.5833333328472222,0.894736841634349,0.2857142853061225,0.8666666660888889,0.1999999996,0.8666666660888889,0.3333333322222222,0.9166666659027776,0.0,0.9999999988888888,0.0,0.9999999983333332,0.2941176461937716,0.2142857135204081,0.2999999985,0.1538461526627219,0.1818181801652892,0.1111111098765432,0.2857142816326531,0.1666666638888889,0.1666666638888889,0.199999996,0.0,0.199999996,0.0,0.0,0.6504854362616647,0.7032967025238498,0.7164179093784808,0.6825396814562862,0.6909090896528925,0.6222222208395062,0.6363636349173554,0.6176470570069204,0.5806451594172737,0.5925925903978052,0.51999999792,0.7058823487889273,0.6428571382653062,0.5555555493827161
0.19968295,0.42374924,0.3090881,0.9999998,tpmd200203f2-b.png,0.7276451,4.064733,0.2820512820332018,0.3137254901806997,0.2337662337358745,0.3185840707682669,0.2222222221810699,0.316455696162474,0.2093023255327203,0.3035714285172194,0.1944444443904321,0.2564102563445102,0.1999999999333333,0.2258064515400624,0.166666666574074,0.124999999921875,0.0666666666222222,0.0526315789196675,0.0,0.0999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199999996,0.4999999950000001,0.2499999937500001,0.4285714224489796,0.2499999937500001,0.4285714224489796,0.0,0.3333333277777778,0.0,0.199999996,0.0,0.0,0.0,0.0,0.2016806721841678,0.2874493925961743,0.1360946744756836,0.1988636362506456,0.1159420289014912,0.1643835615312441,0.0937499999023437,0.138888888760288,0.1228070173284087,0.1492537311205168,0.108108107815924,0.149999999625,0.15999999936,0.1999999989999999
0.26842332,0.057715986,0.21679914,1.0000001,COVID-1933.png,0.7227222,9.898291,0.999999999736842,0.5283018867675329,0.9999999995,0.4358974358415516,0.9999999992307692,0.4615384614497041,0.999999999090909,0.5151515149954086,0.9999999985714286,0.5238095235600907,0.9999999983333332,0.666666666111111,0.999999998,0.7142857132653061,0.9999999994117648,0.6734693876176593,0.9999999992857144,0.909090908677686,0.9999999991666666,0.874999999453125,0.9999999991666666,0.8461538455029586,0.999999999090909,0.999999999090909,0.99999999875,0.9999999988888888,0.999999998,0.9999999983333332,0.1775700932919905,0.1491228068867343,0.1333333331555555,0.1428571426716141,0.1406249997802734,0.1538461536094674,0.1489361698958805,0.1632653057892544,0.2333333325555555,0.2142857135204081,0.4285714255102041,0.3529411743944636,0.7142857040816327,0.5555555493827161,0.55999999776,0.5833333309027777,0.2222222197530864,0.4999999964285714,0.249999996875,0.3333333296296297,0.2857142816326531,0.3749999953125001,0.199999996,0.199999996,0.0,0.2499999937500001,0.0,0.0
-0.20923828,0.018509239,0.14861824,1.0,COVID-1629.png,0.73244894,9.421465,0.2931506849234753,0.3530927834960543,0.2641509433796131,0.375722543330883,0.2293577981440956,0.3921568627066513,0.2191780821617564,0.3918918918389336,0.219999999956,0.4042553190629244,0.2903225805515088,0.481481481303155,0.249999999875,0.470588235017301,0.3384615384094674,0.5208333332248264,0.2580645160457856,0.639999999744,0.2307692306804733,0.624999999609375,0.166666666574074,0.5833333328472222,0.1333333332444444,0.5555555549382716,0.1249999998437499,0.6666666655555555,0.0,0.6666666644444444,0.1377245508157338,0.1296296295496113,0.0875912408119772,0.0857142856530612,0.0409836065237839,0.071428571371882,0.0341880341588136,0.0593220338480321,0.0421052631135734,0.0594059405352416,0.0281690140448323,0.06756756747626,0.0,0.079365079239103,0.2592592582990398,0.2857142843537414,0.1111111098765432,0.199999998,0.0,0.1428571408163265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.25617462,0.11765628,0.084809035,0.9999999,MIDRC-RICORD-1C-419639-001647-89457-1.png,-0.6148971,26.726017,0.8734177214913476,0.8994708994233084,0.9098360654991938,0.8823529410467129,0.904761904654195,0.8478260867722117,0.8727272725685951,0.8387096771488033,0.8611111108719136,0.894736841634349,0.8518518515363511,0.9333333327111112,0.8124999994921874,0.9999999985714286,0.8552631577822023,0.999999999473684,0.8947368418698061,0.999999999090909,0.8888888885596707,0.999999999,0.9047619043310656,0.9999999985714286,0.944444443919753,0.9999999983333332,0.9285714279081632,0.9999999975,0.9999999988888888,0.9999999975,0.8235294069204152,0.3165467623621966,0.8571428510204082,0.213483145827547,0.7999999920000002,0.1891891889335281,0.8749999890625002,0.1639344259607632,0.8749999890625002,0.11999999976,0.8749999890625002,0.0588235292387543,0.9999999857142858,0.0740740737997256,0.234374999633789,0.818181816322314,0.0697674416982152,0.8148148117969821,0.049999999875,0.8095238056689342,0.0277777777006172,0.7499999953125,0.0,0.74999999375,0.0,0.8749999890625002,0.0,0.8333333194444447
-0.34919742,-0.013751199,-0.20915762,1.0,COVID-1667.png,0.72181785,7.963575,0.5813953488101676,0.5071770334685561,0.7590361444868632,0.5862068964506539,0.8679245281381275,0.5777777776493827,0.8333333330555556,0.5925925923731138,0.809523809138322,0.6666666662222221,0.7857142851530612,0.7999999992,0.7999999992,0.9999999975,0.8269230767640532,0.944444443919753,0.8695652170132325,0.999999999090909,0.8421052627146814,0.999999999090909,0.923076922366864,0.999999999090909,0.999999999090909,0.999999999090909,0.9999999988888888,0.9999999983333332,0.9999999985714286,0.999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4461538454674557,0.394736841066482,0.4130434773629489,0.34999999825,0.4864864851716581,0.3684210506925208,0.4999999984375,0.2666666648888889,0.4230769214497041,0.2499999979166667,0.434782606805293,0.249999996875,0.3333333311111111,0.2857142816326531
