rho_14_0,rho_14_6,rho_14_7,rho_14_14,image_name,cosine_sim,sal_diff_norm,SmoothHR_Score_0.4,SmoothLR_Score_0.4,SmoothHR_Score_0.5,SmoothLR_Score_0.5,SmoothHR_Score_0.55,SmoothLR_Score_0.55,SmoothHR_Score_0.6,SmoothLR_Score_0.6,SmoothHR_Score_0.65,SmoothLR_Score_0.65,SmoothHR_Score_0.7,SmoothLR_Score_0.7,SmoothHR_Score_0.75,SmoothLR_Score_0.75,SmoothSqHR_Score_0.4,SmoothSqLR_Score_0.4,SmoothSqHR_Score_0.5,SmoothSqLR_Score_0.5,SmoothSqHR_Score_0.55,SmoothSqLR_Score_0.55,SmoothSqHR_Score_0.6,SmoothSqLR_Score_0.6,SmoothSqHR_Score_0.65,SmoothSqLR_Score_0.65,SmoothSqHR_Score_0.7,SmoothSqLR_Score_0.7,SmoothSqHR_Score_0.75,SmoothSqLR_Score_0.75,HR_Score_0.4_grad,LR_Score_0.4_grad,HR_Score_0.5_grad,LR_Score_0.5_grad,HR_Score_0.55_grad,LR_Score_0.55_grad,HR_Score_0.6_grad,LR_Score_0.6_grad,HR_Score_0.65_grad,LR_Score_0.65_grad,HR_Score_0.7_grad,LR_Score_0.7_grad,HR_Score_0.75_grad,LR_Score_0.75_grad,HR_Score_0.4_norm,LR_Score_0.4_norm,HR_Score_0.5_norm,LR_Score_0.5_norm,HR_Score_0.55_norm,LR_Score_0.55_norm,HR_Score_0.6_norm,LR_Score_0.6_norm,HR_Score_0.65_norm,LR_Score_0.65_norm,HR_Score_0.7_norm,LR_Score_0.7_norm,HR_Score_0.75_norm,LR_Score_0.75_norm
-0.40800554,0.027871998,-0.2648239,1.0000001,MIDRC-RICORD-1C-419639-000484-56426-0.png,0.6257173,4.231355,0.017094017092556,0.1344827586160523,0.0175438596460449,0.090361445777689,0.0,0.0806451612838189,0.0,0.0674157303295038,0.0,0.0857142857020408,0.0,0.0754716980989676,0.0,0.078947368400277,0.0,0.044776119396302,0.0,0.0270270270197224,0.0,0.034482758608799,0.0,0.0434782608506616,0.0,0.0,0.0,0.0,0.0,0.0,0.035051546388139,0.0377936670032897,0.0231707317044913,0.0253623188375166,0.0145118733490089,0.0195058517529901,0.0086956521726528,0.0113154172544108,0.0049342105255042,0.0047021943566297,0.0019569471620436,0.0036697247699688,0.0,0.0,0.4784946233986588,0.0813953487425635,0.4074074070301783,0.0169491525136455,0.312499999609375,0.0,0.2794117642949827,0.0,0.1627906972958356,0.0,0.1034482755053507,0.0,0.0,0.0
-0.36270636,0.05585837,-0.012613162,1.0,COVID-2009.png,0.7954874,3.1972406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.304714,0.028110696,-0.35614434,0.9999999,COVID-3168.png,0.8290146,2.8344276,0.03278688524411,0.0325732899012191,0.0111111111098765,0.0168539325833228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1506849313004316,0.1388888886959876,0.0833333329861111,0.1739130427221172,0.0,0.0588235290657439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0126582278320781,0.012499999984375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.36637262,-0.078924805,-0.42144212,1.0000001,COVID-3447.png,0.9043092,3.0135403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1353383458137825,0.136546184684118,0.1435643563645721,0.1344086020782749,0.1516853931732104,0.1538461537475345,0.1575342464674423,0.1532258063280437,0.1612903224505723,0.1578947367036011,0.1517857141501913,0.1521739128780718,0.1739130432892249,0.1639344259607632,0.17999999982,0.1711711710169629,0.1562499997558594,0.1562499997558594,0.1249999997395833,0.1428571425655976,0.0769230767258382,0.1025641023011176,0.0588235292387543,0.0624999998046875,0.0357142855867346,0.0384615383136094,0.0,0.0
-0.22300422,-0.105667956,-0.2141815,1.0,COVID-2928.png,0.74516034,2.8414502,0.1282051281722551,0.1165644171707629,0.1176470587543252,0.0909090908953168,0.0,0.1190476190192743,0.0,0.159999999936,0.0,0.09999999995,0.0,0.0666666666222222,0.0,0.0,0.0,0.0882352940916955,0.0,0.0476190475963718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7021276588275238,0.7227722765121067,0.666666665497076,0.6428571417091836,0.6136363622417356,0.5681818168904958,0.599999998,0.5312499983398438,0.5652173888468809,0.5217391281663516,0.4666666635555556,0.4666666635555556,0.4999999950000001,0.4444444395061729,0.5416666644097222,0.5499999972499999,0.6153846106508877,0.5999999940000001,0.6249999921875001,0.7999999840000003,0.7999999840000003,0.9999999750000006,0.9999999750000006,0.9999999666666678,0.9999999666666678,0.9999999500000026,0.9999999500000026,0.9999999500000026
-0.21596135,0.14590457,-0.021467403,1.0,tpmd200203f2-b.png,0.9349618,0.61997575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631578940443213,0.29999999925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3734405,-0.044415522,-0.2641161,0.9999999,COVID-1933.png,0.876992,2.9666862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0930232555976203,0.1276595741964689,0.0303030302112029,0.1142857139591836,0.0370370368998628,0.0370370368998628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1047619046621315,0.138888888760288,0.0175438596183441,0.0333333332777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.30495152,-0.1076899,0.010189451,0.99999994,COVID-1629.png,0.8025221,2.45961,0.5126050419952687,0.5416666666215278,0.509999999949,0.7142857141156462,0.5606060605211204,0.7407407404663923,0.6511627905462412,0.874999999453125,0.7333333330888888,0.8888888879012344,0.6842105259556787,0.9999999985714286,0.8333333326388889,0.999999998,0.7878787876400367,0.6923076920414201,0.809523809138322,0.7999999994666667,0.9285714279081632,0.8333333326388889,0.999999999,0.8181818174380164,0.9999999988888888,0.8999999991,0.9999999985714286,0.8749999989062499,0.9999999966666668,0.8571428559183674,0.1313131311804918,0.1650485435290791,0.0273972602364421,0.0410958903546631,0.0289855072043688,0.0294117646626297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3144654086072544,0.3259668506486371,0.2403846151534763,0.2389380528858955,0.2352941173702422,0.20999999979,0.2884615379068047,0.2093023253380205,0.2571428564081632,0.2499999995833333,0.3478260854442344,0.2285714279183673,0.2307692289940828,0.2272727262396694
0.56540114,0.38266265,-0.61222565,1.0000001,MIDRC-RICORD-1C-419639-001647-89457-1.png,0.63883686,5.5348935,0.0897435897320841,0.4516129030801248,0.1304347825803402,0.5624999996484374,0.0909090908815427,0.6153846149112425,0.1111111110699588,0.5999999993999999,0.0476190475963718,0.5999999993999999,0.0,0.7142857132653061,0.0,0.5999999988,0.0294117646972318,0.5999999993999999,0.0,0.7142857132653061,0.0,0.6666666655555555,0.0,0.49999999875,0.0,0.6666666644444444,0.0,0.4999999975,0.0,0.4999999975,0.4098360649019081,0.389473683800554,0.4772727261880165,0.4333333326111111,0.4722222209104938,0.4363636355702479,0.4999999977272727,0.4693877541441066,0.3999999920000001,0.4864864851716581,0.4999999750000013,0.5666666647777777,0.0,0.64999999675,0.0,0.11999999952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.35482806,-0.1256498,-0.20108652,1.0,COVID-1667.png,0.78200126,2.7483728,0.3647058823100346,0.2972972972169466,0.4999999997916666,0.2941176468858131,0.5555555552469136,0.3076923074556212,0.749999999375,0.0,0.7999999992,0.0,0.7142857132653061,0.0,0.8333333319444445,0.0,0.380952380770975,0.0,0.3846153843195266,0.0,0.3846153843195266,0.0,0.4545454541322313,0.0,0.6249999992187499,0.0,0.6666666655555555,0.0,0.999999995,0.0,0.0061349693213895,0.0063694267475353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0749999998125,0.1086956519376181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
