rho_14_0,rho_14_7,rho_14_13,rho_14_14,image_name,cosine_sim,sal_diff_norm,SmoothHR_Score_0.4,SmoothLR_Score_0.4,SmoothHR_Score_0.5,SmoothLR_Score_0.5,SmoothHR_Score_0.55,SmoothLR_Score_0.55,SmoothHR_Score_0.6,SmoothLR_Score_0.6,SmoothHR_Score_0.65,SmoothLR_Score_0.65,SmoothHR_Score_0.7,SmoothLR_Score_0.7,SmoothHR_Score_0.75,SmoothLR_Score_0.75,SmoothSqHR_Score_0.4,SmoothSqLR_Score_0.4,SmoothSqHR_Score_0.5,SmoothSqLR_Score_0.5,SmoothSqHR_Score_0.55,SmoothSqLR_Score_0.55,SmoothSqHR_Score_0.6,SmoothSqLR_Score_0.6,SmoothSqHR_Score_0.65,SmoothSqLR_Score_0.65,SmoothSqHR_Score_0.7,SmoothSqLR_Score_0.7,SmoothSqHR_Score_0.75,SmoothSqLR_Score_0.75,HR_Score_0.4_grad,LR_Score_0.4_grad,HR_Score_0.5_grad,LR_Score_0.5_grad,HR_Score_0.55_grad,LR_Score_0.55_grad,HR_Score_0.6_grad,LR_Score_0.6_grad,HR_Score_0.65_grad,LR_Score_0.65_grad,HR_Score_0.7_grad,LR_Score_0.7_grad,HR_Score_0.75_grad,LR_Score_0.75_grad,HR_Score_0.4_norm,LR_Score_0.4_norm,HR_Score_0.5_norm,LR_Score_0.5_norm,HR_Score_0.55_norm,LR_Score_0.55_norm,HR_Score_0.6_norm,LR_Score_0.6_norm,HR_Score_0.65_norm,LR_Score_0.65_norm,HR_Score_0.7_norm,LR_Score_0.7_norm,HR_Score_0.75_norm,LR_Score_0.75_norm
-0.119622,0.07342136,0.08496587,1.0000001,MIDRC-RICORD-1C-419639-000484-56426-0.png,0.7474458,3.8388057,0.2846153845934911,0.2110266159655698,0.1463414633789411,0.1591836734628904,0.1290322580228928,0.1684782608604088,0.1111111110493827,0.2125984251801103,0.0,0.2183908045725987,0.0,0.2033898304740017,0.0,0.1874999999414062,0.3333333322222222,0.0937499999707031,0.4999999975,0.0,0.4999999975,0.0,0.9999999900000002,0.0,0.9999999900000002,0.0,0.9999999900000002,0.0,0.9999999900000002,0.0,0.1335740071719949,0.1390977443086098,0.1208791208127037,0.1136363635717975,0.1188811187979852,0.1134751772244856,0.0982142856265944,0.1121495326054677,0.1071428570153061,0.127906976595457,0.135593220109164,0.1475409833646869,0.1842105258310249,0.2051282046022353,0.5199999993066667,0.5102040805914202,0.3888888878086419,0.31999999872,0.3999999984,0.0714285709183673,0.4444444419753086,0.0,0.3636363603305785,0.0,0.4999999875000003,0.0,0.0,0.0
-0.23878598,0.012181619,-0.123019226,0.9999998,COVID-2009.png,0.8249414,2.8599744,0.7480916029963288,0.6352941176096886,0.7666666665388889,0.5806451611966701,0.7555555553876543,0.536585365722784,0.7096774191259105,0.5185185183264746,0.5789473681163435,0.5624999996484374,0.7499999990624999,0.6249999992187499,0.999999995,0.6666666655555555,0.7073170729982153,0.371428571322449,0.8333333328703704,0.3333333331111111,0.9166666659027776,0.3636363633057851,0.9999999985714286,0.3333333329629629,0.9999999975,0.0,0.9999999900000002,0.0,0.9999999900000002,0.0,0.1086956519376181,0.0681818180268595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3829787225894069,0.3999999992,0.2571428564081632,0.2894736834487534,0.2424242416896235,0.2352941169550172,0.1724137925089179,0.2424242416896235,0.1481481475994513,0.1999999993333333,0.15999999936,0.1481481475994513,0.0952380947845805,0.1666666659722222
0.19692992,0.035369303,-0.13164212,1.0,COVID-3168.png,0.85756934,2.4962537,0.7195121950342059,0.7857142855272109,0.8846153842751479,0.8666666660888889,0.9999999992857144,0.7999999992,0.99999999875,0.8749999989062499,0.9999999985714286,0.7499999981250001,0.9999999983333332,0.7499999981250001,0.999999998,0.9999999966666668,0.9333333327111112,0.8181818174380164,0.8749999989062499,0.7499999981250001,0.9999999983333332,0.9999999966666668,0.9999999966666668,0.9999999966666668,0.999999995,0.9999999966666668,0.999999995,0.9999999966666668,0.9999999900000002,0.999999995,0.8365384607340977,0.8541666657769098,0.9122807001538936,0.9074074057270232,0.9487179462853386,0.9473684185595568,0.928571425255102,0.935483867950052,0.9090909049586776,0.9047619004535148,0.99999999375,0.9999999928571428,0.9999999900000002,0.9999999909090912,0.3571428558673469,0.4285714270408163,0.214285712755102,0.2999999970000001,0.2727272702479339,0.3333333296296297,0.4285714224489796,0.4285714224489796,0.4999999916666668,0.4999999916666668,0.4999999916666668,0.4999999916666668,0.5999999880000002,0.6666666444444452
-0.14318258,-0.08047442,-0.1351756,1.0,COVID-3447.png,0.8380827,2.8369772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4829931969503447,0.4557823126151141,0.4578313247496008,0.4642857137329932,0.444444443738977,0.4347826080655325,0.4444444436213992,0.392156861976163,0.4130434773629489,0.3636363628099173,0.3846153836291913,0.3333333324074074,0.3870967729448491,0.2499999991071428,0.8205128194608811,0.8148148138088707,0.8749999981770833,0.9230769213017752,0.9749999975625,0.9772727250516527,0.9999999970588236,0.9749999975625,0.999999996551724,0.9999999967741936,0.999999995652174,0.999999996,0.99999999375,0.9999999952380952
0.17940693,0.032750566,0.24570936,0.99999994,COVID-2928.png,0.8506956,2.2190309,0.0937499999707031,0.0285714285632653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3943661966276532,0.3939393933425161,0.3076923071005917,0.3399999993199999,0.3409090901342975,0.3333333324786324,0.3548387085327783,0.3529411754325259,0.3913043461247636,0.4399999982399999,0.4444444419753086,0.4999999974999999,0.5833333284722223,0.5999999940000001,0.9999999978723404,0.999999998,0.999999996,0.9999999964285714,0.999999995652174,0.999999995652174,0.99999999375,0.999999994736842,0.9999999928571428,0.9999999933333334,0.9999999909090912,0.9999999916666668,0.9999999857142858,0.9999999875000002
0.07574207,-0.100900665,0.31419274,1.0000001,tpmd200203f2-b.png,0.787,1.8675103,0.04651162789616,0.1249999999739583,0.0,0.1304347825519848,0.0,0.124999999921875,0.0,0.1818181816528925,0.0,0.1999999998,0.0,0.1666666663888888,0.0,0.1999999996,0.0,0.1818181816528925,0.0,0.1666666663888888,0.0,0.1999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5517241360285374,0.87499999453125,0.6363636334710744,0.8749999890625002,0.7058823487889273,0.9999999857142858,0.7272727206611571,0.9999999833333336,0.7777777691358027,0.9999999750000006,0.8333333194444447,0.9999999666666678,0.9999999800000005,0.9999999500000026,0.8372093013520823,0.8266666655644445,0.81999999836,0.8043478243383743,0.8285714262040816,0.8064516103017689,0.8636363597107438,0.8636363597107438,0.9999999933333334,0.9999999933333334,0.9999999916666668,0.9999999923076924,0.9999999875000002,0.9999999888888892
0.24691816,0.0010623118,-0.12021002,1.0,COVID-1933.png,0.85690916,2.2506957,0.269005847937485,0.1980198019605921,0.1666666666435185,0.0975609755859607,0.1333333333037037,0.0740740740466392,0.0999999999666666,0.0,0.049999999975,0.0,0.071428571377551,0.0,0.0,0.0,0.1132075471484514,0.1249999998437499,0.1034482758263971,0.1999999996,0.0869565217013232,0.0,0.1052631578393351,0.0,0.124999999921875,0.0,0.0909090908264462,0.0,0.1249999998437499,0.0,0.5128205121630507,0.5142857135510205,0.5749999985625,0.5806451594172737,0.6071428549744898,0.5999999976,0.6249999973958333,0.6363636334710744,0.6315789440443214,0.6111111077160494,0.6470588197231834,0.5714285673469388,0.74999999375,0.6363636305785125,0.7727272709710744,0.7547169797080812,0.7826086922495273,0.7999999973333333,0.7894736800554016,0.8181818144628099,0.833333326388889,0.8571428510204082,0.7777777691358027,0.8461538396449705,0.8571428448979593,0.8888888790123458,0.7999999840000003,0.7999999840000003
-0.18914518,0.010895194,-0.28934383,1.0000001,COVID-1629.png,0.87088394,1.985785,0.2704081632515098,0.232558139524067,0.2820512820151216,0.2702702702337473,0.2413793103032104,0.2173913043005671,0.1891891891380569,0.1874999999414062,0.1481481480932784,0.1052631578393351,0.1538461537278106,0.0666666666222222,0.0909090908264462,0.0833333332638888,0.1999999999333333,0.079999999968,0.0624999999609375,0.142857142755102,0.0909090908264462,0.0909090908264462,0.0,0.1428571426530612,0.0,0.1999999996,0.0,0.3333333322222222,0.0,0.0,0.4264705876081315,0.4202898544633481,0.2812499991210937,0.2903225797086368,0.2857142846938775,0.2499999991071428,0.2692307681952662,0.2083333324652777,0.2608695640831758,0.2272727262396694,0.1578947360110803,0.0,0.1249999992187499,0.0,0.5344827576991676,0.4629629621056241,0.5217391281663516,0.434782606805293,0.4117647034602076,0.4444444419753086,0.3999999973333333,0.3999999973333333,0.4166666631944445,0.3333333305555556,0.3636363603305785,0.3999999960000001,0.3333333277777778,0.2857142816326531
0.07350501,-0.10927402,0.091839425,1.0,MIDRC-RICORD-1C-419639-001647-89457-1.png,0.8713129,2.012999,0.7763157894226108,0.7624309391843961,0.7884615383099113,0.7049180326713249,0.7575757573461891,0.7073170729982153,0.7272727269421487,0.6086956519092628,0.7272727266115702,0.5624999996484374,0.7499999981250001,0.5454545449586776,0.9999999966666668,0.7499999981250001,0.719999999712,0.4285714282653061,0.8749999989062499,0.2857142853061225,0.9999999983333332,0.3999999992,0.999999998,0.249999999375,0.9999999975,0.249999999375,0.9999999966666668,0.3333333322222222,0.999999995,0.0,0.6416666663993056,0.5346153844097633,0.5570469794919148,0.4035087716938545,0.5166666662361111,0.3450704222922039,0.4505494500543412,0.318181817892562,0.4305555549575617,0.2857142853741496,0.4150943388394446,0.249999999609375,0.39024390148721,0.25999999948,0.2857142836734694,0.7241379285374554,0.2222222197530864,0.8461538396449705,0.3333333277777778,0.7999999920000002,0.3999999920000001,0.8333333194444447,0.3333333222222226,0.7499999812500004,0.3333333222222226,0.99999990000001,0.3333333222222226,0.99999990000001
-0.06560311,-0.09885956,0.18230611,1.0,COVID-1667.png,0.87998176,1.9689769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0731707316180844,0.0769230768244576,0.0909090907024793,0.088888888691358,0.1142857139591836,0.1142857139591836,0.0833333329861111,0.07999999968,0.1538461526627219,0.1428571418367347,0.1111111098765432,0.1111111098765432,0.0,0.0,0.2553191483929379,0.2380952375283446,0.1379310340071343,0.1562499995117187,0.107142856760204,0.1111111106995884,0.07999999968,0.0869565213610586,0.0909090900826446,0.1333333324444444,0.1111111098765432,0.0909090900826446,0.1249999984375,0.1111111098765432
