rho_15_6,rho_15_11,rho_15_14,rho_15_15,image_name,cosine_sim,sal_diff_norm,SmoothHR_Score_0.4,SmoothLR_Score_0.4,SmoothHR_Score_0.5,SmoothLR_Score_0.5,SmoothHR_Score_0.55,SmoothLR_Score_0.55,SmoothHR_Score_0.6,SmoothLR_Score_0.6,SmoothHR_Score_0.65,SmoothLR_Score_0.65,SmoothHR_Score_0.7,SmoothLR_Score_0.7,SmoothHR_Score_0.75,SmoothLR_Score_0.75,SmoothSqHR_Score_0.4,SmoothSqLR_Score_0.4,SmoothSqHR_Score_0.5,SmoothSqLR_Score_0.5,SmoothSqHR_Score_0.55,SmoothSqLR_Score_0.55,SmoothSqHR_Score_0.6,SmoothSqLR_Score_0.6,SmoothSqHR_Score_0.65,SmoothSqLR_Score_0.65,SmoothSqHR_Score_0.7,SmoothSqLR_Score_0.7,SmoothSqHR_Score_0.75,SmoothSqLR_Score_0.75,Unnamed: 0_grad,HR_Score_0.4_grad,LR_Score_0.4_grad,HR_Score_0.5_grad,LR_Score_0.5_grad,HR_Score_0.55_grad,LR_Score_0.55_grad,HR_Score_0.6_grad,LR_Score_0.6_grad,HR_Score_0.65_grad,LR_Score_0.65_grad,HR_Score_0.7_grad,LR_Score_0.7_grad,HR_Score_0.75_grad,LR_Score_0.75_grad,Unnamed: 0_norm,HR_Score_0.4_norm,LR_Score_0.4_norm,HR_Score_0.5_norm,LR_Score_0.5_norm,HR_Score_0.55_norm,LR_Score_0.55_norm,HR_Score_0.6_norm,LR_Score_0.6_norm,HR_Score_0.65_norm,LR_Score_0.65_norm,HR_Score_0.7_norm,LR_Score_0.7_norm,HR_Score_0.75_norm,LR_Score_0.75_norm
0.015053789,-0.041805495,-0.11054703,1.0000001,MIDRC-RICORD-1C-419639-000484-56426-0.png,0.4620974,21.702007,0.39784946232281193,0.5476190475538549,0.46511627896160085,0.539999999892,0.4499999998875,0.5945945944338933,0.37037037023319613,0.6190476187528344,0.4285714282653061,0.624999999609375,0.5555555549382716,0.6923076917751478,0.6666666655555555,0.6999999992999999,0.5238095235600907,0.705882352733564,0.6249999992187499,0.7619047615419501,0.6666666655555555.1,0.7647058819031142,0.7499999981250001,0.7692307686390532,0.7499999981250001.1,0.7777777769135802,0.999999995,0.8749999989062499,0.999999995.1,0.7999999984,0,0.0879934210453952,0.1113671274876062,0.0490405117218506,0.0710172744653534,0.0320121951170713,0.0555555555491255,0.0459770114766371,0.0443974629927278,0.0057471264334786,0.0389105058214356,0.0078740157418314,0.0222222222098765,0.0093457943837889,0.0236220472254944,0,0.5444444438395062,0.9019607825451748,0.5897435882314267,0.8571428530612245,0.624999998046875,0.7999999920000002,0.6521739102079395,0.7142857040816327,0.6842105227146814,0.3333333222222226,0.5999999960000001,0.0,0.4999999950000001,0.0
0.0067638895,0.08374242,-0.14057986,0.99999994,COVID-2009.png,0.6930138,10.562607,0.2478632478420629,0.1625615763466718,0.2045454544989669,0.1363636363481405,0.2222222221399176,0.1060606060445362,0.2222222220987654,0.0833333333159722,0.1999999998,0.105263157867036,0.2857142853061225,0.1333333332888888,0.249999999375,0.1304347825519848,0.1538461537869822,0.0697674418442401,0.0666666666222222,0.0714285714030612,0.0909090908264462,0.0526315789196675,0.0,0.071428571377551,0.0,0.0833333332638888,0.0,0.1111111109876543,0.0,0.0,1,0.1147540981725342,0.0921052630367036,0.0714285711734693,0.0789473682132964,0.0952380947845805,0.0666666664444444,0.0555555552469135,0.0526315786703601,0.0,0.0555555552469135,0.0,0.0,0.0,0.0,1,0.0701754384733764,0.0701754384733764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.06609882,-0.026588036,0.16437909,1.0,COVID-3168.png,0.6472243,17.372911,0.6101694914995691,0.4724409448446897,0.7171717170992756,0.5098039214686659,0.7466666665671112,0.5357142855229592,0.7592592591186557,0.611111110771605,0.7499999997916666,0.4999999996428571,0.839999999664,0.1666666663888888,0.999999999375,0.1666666663888888,0.7297297296311177,0.62499999984375,0.7333333331703703,0.5624999996484374,0.8181818179338842,0.3333333329629629,0.809523809138322,0.2857142853061225,0.8666666660888889,0.1666666663888888,0.8999999991,0.1666666663888888,0.9999999983333332,0.0,2,0.4758064512291883,0.4100719421510274,0.8823529385813148,0.6734693863806747,0.8846153812130177,0.7741935458896982,0.9999999933333334,0.7916666633680556,0.9999999888888892,0.812499994921875,0.9999999750000006,0.8999999910000002,0.9999999750000006,0.8333333194444447,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.01399743,0.023678606,-0.18136795,0.9999999,COVID-3447.png,0.675217,16.598454,0.2999999996999999,0.4565217390808129,0.0,0.4081632652228238,0.0,0.352941176366782,0.0,0.3076923075739645,0.0,0.3333333331746032,0.0,0.3571428568877551,0.0,0.3636363633057851,0.0,0.3333333332222222,0.0,0.3999999997333333,0.0,0.4999999995833333,0.0,0.5555555549382716,0.0,0.571428570612245,0.0,0.7499999981250001,0.0,0.6666666644444444,3,0.2167832167326845,0.2321041214247062,0.2097902097168565,0.2360248446471972,0.1957446807677682,0.2310606059730831,0.236111110947145,0.2142857141836734,0.2405063288094856,0.2605042014617612,0.302325580692266,0.2816901404483237,0.2916666654513888,0.307692306903353,3,0.3809523803476946,0.5492957738742313,0.2051282046022353,0.549999998625,0.1764705877162629,0.5757575740128558,0.1249999994791666,0.5454545429752066,0.0555555552469135,0.62499999609375,0.0,0.6363636305785125,0.0,0.6666666592592594
-0.025612157,0.09188345,-0.18744856,1.0000001,COVID-2928.png,0.66258657,16.91417,0.0,0.1739130434026465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,0.4022988501123002,0.4606741567857594,0.2549019602845059,0.3653846146819526,0.2249999994375,0.2972972964937911,0.2499999989583333,0.2857142843537414,0.2222222209876543,0.2857142836734694,0.2666666648888889,0.3076923053254438,0.1666666652777778,0.2222222197530864,4,0.7142857133580706,0.6571428565170069,0.7209302308815576,0.660377357244571,0.7222222202160493,0.6410256393819855,0.6896551700356718,0.6451612882414152,0.6470588197231834,0.63999999744,0.6153846106508877,0.6315789440443214,0.4444444395061729,0.562499996484375
0.2992352,0.4462443,0.53575945,1.0,tpmd200203f2-b.png,0.9214132,5.5144396,0.031055900619189,0.027397260272096,0.0135135135116873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.040873434,-0.054918677,0.17718919,1.0,COVID-1933.png,0.693399,13.677851,0.7341772150969397,0.5769230768953402,0.7948717946679815,0.5913978493987745,0.8571428568367346,0.6166666665638889,0.9523809519274375,0.6279069765981612,0.941176470034602,0.6190476187528344,0.9090909082644628,0.5882352937716263,0.8571428559183674,0.7272727266115702,0.9714285711510204,0.6615384614366865,0.9565217387145556,0.7692307690335306,0.9473684205540166,0.7666666664111111,0.9333333327111112,0.772727272376033,0.9999999991666666,0.7058823525259516,0.999999999,0.8181818174380164,0.9999999985714286,0.7999999992,6,0.434782606805293,0.3461538448224852,0.6249999921875001,0.3749999953125001,0.0,0.2499999937500001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.6206896544589775,0.649999998375,0.5833333321180555,0.6363636334710744,0.5555555540123457,0.62499999609375,0.47999999808,0.7142857040816327,0.5882352906574394,0.9999999800000005,0.6363636305785125,0.9999999800000005,0.6666666555555557,0.9999999750000006
0.021525562,0.28119937,-0.16741517,1.0,COVID-1629.png,0.71683913,15.881167,0.3360655737429455,0.1999999999714286,0.3478260869061122,0.2285714285061224,0.3725490195347943,0.2758620688703924,0.368421052534626,0.2666666664888888,0.3666666665444444,0.2499999997916666,0.380952380770975,0.2999999996999999,0.5454545449586776,0.2857142853061225,0.4905660376432894,0.3928571427168367,0.4687499998535156,0.3999999997333333,0.5454545452066115,0.4166666663194444,0.6666666662222221,0.4285714279591837,0.6428571423979591,0.1999999996,0.7272727266115702,0.1999999996,0.6249999992187499,0.249999999375,7,0.1269035532350743,0.1722222221265432,0.2238805966807752,0.234374999633789,0.2142857137755102,0.2666666660740741,0.3157894720221607,0.4090909072314049,0.2727272702479339,0.3749999953125001,0.249999996875,0.1666666638888889,0.3333333277777778,0.2499999937500001,7,0.6315789462603878,0.605263156301939,0.6486486468955441,0.6538461513313609,0.629629627297668,0.6315789440443214,0.5833333309027777,0.5999999960000001,0.5882352906574394,0.5833333284722223,0.6428571382653062,0.7142857040816327,0.5999999940000001,0.7142857040816327
-0.11829122,-0.15245594,0.18008076,0.99999994,MIDRC-RICORD-1C-419639-001647-89457-1.png,0.63038206,17.75874,0.7872340424694433,0.7272727271625345,0.859999999828,0.705882352733564,0.8611111108719136,0.759999999696,0.8636363632438017,0.7826086953119092,0.9285714279081632,0.8888888883950616,0.99999999875,0.8461538455029586,0.9999999983333332,0.7777777769135802,0.9999999992307692,0.8999999997,0.99999999875,0.8695652170132325,0.999999998,0.8888888883950616,0.9999999975,0.8461538455029586,0.999999995,0.9090909082644628,0.999999995,0.8999999991,0.999999995,0.9999999985714286,8,0.3353293411165692,0.3231707315102617,0.2891566261576426,0.299999999625,0.3166666661388889,0.3191489354911724,0.3666666654444444,0.4761904739229025,0.6999999930000002,0.8888888790123458,0.7999999840000003,0.9999999750000006,0.7499999812500004,0.9999999666666678,8,0.5638297866342237,0.518987341115206,0.4807692298446746,0.4285714275510204,0.3999999988571428,0.4571428558367347,0.2857142843537414,0.4399999982399999,0.312499998046875,0.3333333311111111,0.1818181801652892,0.2999999970000001,0.1428571408163265,0.249999996875
-0.017097121,0.013871723,-0.22945979,1.0000001,COVID-1667.png,0.65113294,13.574524,0.8771929823022468,0.8064516127731529,0.9999999996875,0.742857142644898,0.9999999996296296,0.72413793078478,0.9999999995833332,0.7142857139455782,0.999999999473684,0.7142857137755102,0.9999999994117648,0.8749999989062499,0.9999999992307692,0.9999999975,0.999999999,0.6857142855183673,0.9999999975,0.7894736837950138,0.9999999975,0.7999999994666667,0.999999995,0.8181818174380164,0.999999995,0.7142857132653061,0.999999995,0.8333333319444445,0.999999995,0.7999999984,9,0.1568627449955145,0.1307189541629287,0.0786516853048857,0.0786516853048857,0.0714285713265306,0.027027026990504,0.0833333331944444,0.0169491525136455,0.0545454544462809,0.0208333332899305,0.0277777777006172,0.0303030302112029,0.0,0.0,9,0.2692307681952662,0.1428571421768707,0.099999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
