rho_15_1,rho_15_6,rho_15_14,rho_15_15,image_name,cosine_sim,sal_diff_norm,SmoothHR_Score_0.4,SmoothLR_Score_0.4,SmoothHR_Score_0.5,SmoothLR_Score_0.5,SmoothHR_Score_0.55,SmoothLR_Score_0.55,SmoothHR_Score_0.6,SmoothLR_Score_0.6,SmoothHR_Score_0.65,SmoothLR_Score_0.65,SmoothHR_Score_0.7,SmoothLR_Score_0.7,SmoothHR_Score_0.75,SmoothLR_Score_0.75,SmoothSqHR_Score_0.4,SmoothSqLR_Score_0.4,SmoothSqHR_Score_0.5,SmoothSqLR_Score_0.5,SmoothSqHR_Score_0.55,SmoothSqLR_Score_0.55,SmoothSqHR_Score_0.6,SmoothSqLR_Score_0.6,SmoothSqHR_Score_0.65,SmoothSqLR_Score_0.65,SmoothSqHR_Score_0.7,SmoothSqLR_Score_0.7,SmoothSqHR_Score_0.75,SmoothSqLR_Score_0.75,Unnamed: 0_grad,HR_Score_0.4_grad,LR_Score_0.4_grad,HR_Score_0.5_grad,LR_Score_0.5_grad,HR_Score_0.55_grad,LR_Score_0.55_grad,HR_Score_0.6_grad,LR_Score_0.6_grad,HR_Score_0.65_grad,LR_Score_0.65_grad,HR_Score_0.7_grad,LR_Score_0.7_grad,HR_Score_0.75_grad,LR_Score_0.75_grad,Unnamed: 0_norm,HR_Score_0.4_norm,LR_Score_0.4_norm,HR_Score_0.5_norm,LR_Score_0.5_norm,HR_Score_0.55_norm,LR_Score_0.55_norm,HR_Score_0.6_norm,LR_Score_0.6_norm,HR_Score_0.65_norm,LR_Score_0.65_norm,HR_Score_0.7_norm,LR_Score_0.7_norm,HR_Score_0.75_norm,LR_Score_0.75_norm
0.0013285144,-0.056514487,0.004190285,0.9999998,MIDRC-RICORD-1C-419639-000484-56426-0.png,-0.33804125,48.408134,0.3170731706543724,0.5720720720463031,0.2222222220987654,0.5263157894182826,0.14285714275510203,0.46153846146745564,0.0,0.37777777769382714,0.0.1,0.34482758608799047,0.0.2,0.06666666662222222,0.0.3,0.07142857137755101,0.0.4,0.2777777776234568,0.0.5,0.29999999969999996,0.0.6,0.2857142853061225,0.0.7,0.6666666644444444,0.0.8,0.6666666644444444.1,0.0.9,0.999999995,0.0.10,0.9999999900000002,0,0.273809523646542,0.1864406776501005,0.1884057968283974,0.13999999972,0.1914893612947034,0.1463414630577037,0.1379310340071343,0.0909090906336088,0.1111111104938271,0.0,0.1666666652777778,0.0,0.0,0.0,0,0.0,0.1777777775802469,0.0,0.15999999968,0.0,0.1315789470221606,0.0,0.1428571423469387,0.0,0.1249999994791666,0.0,0.0999999994999999,0.0,0.0
0.31575596,0.019222593,-0.29133314,1.0,COVID-2009.png,0.61668664,33.419632,0.4347826086870596,0.2369565217339792,0.4347826086767485,0.3037974683352026,0.4736842104951523,0.3483146067024366,0.4955752211950818,0.3829787233227705,0.4769230768497042,0.5833333330902778,0.499999999875,0.9090909082644628,0.59999999976,0.99999999875,0.5208333332790799,0.6999999997666666,0.5434782607514178,0.9999999992307692,0.5357142855229592,0.9999999991666666,0.7222222218209876,0.999999999090909,0.7999999992,0.9999999988888888,0.99999999875,0.9999999985714286,0.9999999985714286,0.9999999983333332,1,0.4204545449767562,0.3589743580539118,0.3333333324074074,0.1538461526627219,0.3846153831360946,0.0833333326388889,0.3529411743944636,0.0,0.37499999765625,0.0,0.2999999970000001,0.0,0.1428571408163265,0.0,1,0.5660377347810609,0.5064935058357227,0.3214285702806122,0.409090908161157,0.2608695640831758,0.342857141877551,0.1111111104938271,0.3870967729448491,0.0,0.2916666654513888,0.0,0.2727272714876033,0.0,0.2105263146814404
0.22065678,-0.19809663,-0.08210178,1.0,COVID-3168.png,0.6571909,43.35452,0.0,0.0300751879687941,0.0,0.024793388427703,0.0,0.0120481927696327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.6764705862456747,0.5714285700680272,0.758620687039239,0.6333333312222222,0.8235294069204152,0.6956521708884688,0.87499999453125,0.74999999625,0.833333326388889,0.7647058778546713,0.8571428448979593,0.8571428510204082,0.9999999500000026,0.8888888790123458,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7589364,0.5571616,-0.54439783,1.0000001,COVID-3447.png,0.6235648,83.04572,0.0,0.0041493775931888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0.484848483379247,0.4193548373569198,0.4782608674858223,0.434782606805293,0.4444444419753086,0.437499997265625,0.5384615343195267,0.3571428545918367,0.4999999958333334,0.1818181801652892,0.4444444395061729,0.1111111098765432,0.4285714224489796,0.0,3,0.1908396945108094,0.2864077668512583,0.2741935479448491,0.2835820893406104,0.2702702695398101,0.3131313128150189,0.1785714279336734,0.367647058282872,0.1176470581314878,0.3720930223904813,0.0769230763313609,0.3928571414540816,0.0,0.3999999973333333
-0.31511152,-0.31162187,0.3750475,1.0000001,COVID-2928.png,0.64044094,38.75338,0.0704225352013489,0.2182741116640469,0.0454545454338842,0.1927710843141239,0.0,0.2727272726652892,0.0,0.319999999872,0.0,0.4999999996428571,0.0,0.2857142853061225,0.0,0.249999999375,0.0,0.3513513512563915,0.0,0.374999999765625,0.0,0.4166666663194444,0.0,0.4444444439506172,0.0,0.249999999375,0.0,0.249999999375,0.0,0.3333333322222222,4,0.3390804595752411,0.3734939756786181,0.3553719005327505,0.3469387751561849,0.3516483512619249,0.3456790119189148,0.3846153840236687,0.3709677413371487,0.3695652165879017,0.4130434773629489,0.4571428558367347,0.3783783773557341,0.4814814796982167,0.4814814796982167,4,0.0384615383136094,0.056603773478106,0.0526315786703601,0.0312499999023437,0.0555555552469135,0.0434782606805293,0.0666666662222222,0.0499999997499999,0.0,0.0526315786703601,0.0,0.0588235290657439,0.0,0.0666666662222222
0.14478356,0.4763048,0.32032797,1.0,tpmd200203f2-b.png,0.48099363,41.2648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.0285714285306122,0.044776119336155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,0.9999999800000005,0.1666666638888889,0.9999999800000005,0.2499999937500001,0.9999999750000006,0.2499999937500001,0.9999999666666678,0.2499999937500001,0.9999999666666678,0.2499999937500001,0.9999999500000026,0.2499999937500001,0.9999999500000026,0.2499999937500001
0.36674753,-0.27963245,0.4671458,1.0,COVID-1933.png,0.6936461,39.87223,0.2702702702337473,0.1304347826005941,0.0,0.1132075471484514,0.0,0.0487804877929803,0.0,0.0571428571265306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0204081632611411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,0.6333333312222222,0.7812499975585937,0.5909090882231405,0.7999999959999999,0.5294117615916955,0.6999999930000002,0.5333333297777778,0.5714285632653062,0.4999999958333334,0.2499999937500001,0.4999999950000001,0.2499999937500001,0.4285714224489796,0.3333333222222226,6,0.7499999979166666,0.791666665017361,0.6842105227146814,0.666666662962963,0.4999999958333334,0.3333333296296297,0.3999999960000001,0.1428571408163265,0.3333333296296297,0.0,0.1666666638888889,0.0,0.0,0.0
0.22090259,0.22760145,-0.15392794,1.0,COVID-1629.png,0.5912983,48.073856,0.4761904761148904,0.2876712328570088,0.4374999998632812,0.3472222221739969,0.4230769229142012,0.3703703703017832,0.4999999997222222,0.3513513512563915,0.5833333328472222,0.3157894735180055,0.999999998,0.4999999995833333,0.9999999966666668,0.571428570612245,0.5925925923731138,0.4324324323155588,0.9999999988888888,0.666666666111111,0.999999998,0.7777777769135802,0.9999999975,0.8333333319444445,0.9999999975,0.7999999984,0.9999999966666668,0.7999999984,0.9999999966666668,0.9999999975,7,0.1730769227440828,0.1323529409818339,0.0857142854693877,0.0588235292964244,0.0689655170035671,0.049999999875,0.0434782606805293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,0.5238095213151928,0.605263156301939,0.4166666631944445,0.437499997265625,0.2999999970000001,0.4615384579881657,0.2857142816326531,0.4444444395061729,0.199999996,0.2857142816326531,0.199999996,0.3999999920000001,0.0,0.0
0.15782927,-0.38249868,0.3923382,1.0000001,MIDRC-RICORD-1C-419639-001647-89457-1.png,0.46506107,38.37109,0.0892857142697704,0.1557971014436305,0.0434782608506616,0.1550387596779039,0.0555555555246913,0.0864197530757506,0.0,0.0819672131013168,0.0,0.1162790697404002,0.0,0.0740740740466392,0.0,0.1111111110493827,0.0,0.0714285714115646,0.0,0.0833333332986111,0.0,0.0952380951927437,0.0,0.124999999921875,0.0,0.0833333332638888,0.0,0.0,0.0,0.0,8,0.9999999500000026,0.9999999750000006,0.99999990000001,0.9999999750000006,0.99999990000001,0.9999999500000026,0.99999990000001,0.9999999500000026,0.99999990000001,0.9999999500000026,0.99999990000001,0.9999999500000026,0.99999990000001,0.99999990000001,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.18918574,-0.33319256,-0.21654415,1.0,COVID-1667.png,0.6738217,30.622646,0.0307692307668639,0.263414634133492,0.0163934426202633,0.1827956989050757,0.0,0.1999999999666666,0.0,0.2432432431775018,0.0,0.2083333332465277,0.0,0.3333333331111111,0.0,0.3749999995312499,0.0,0.2363636363206611,0.0,0.2941176468858131,0.0,0.3571428568877551,0.0,0.2999999996999999,0.0,0.2857142853061225,0.0,0.0,0.0,0.0,9,0.1219512192147531,0.1219512192147531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
