rho_15_6,rho_15_14,rho_15_15,image_name,cosine_sim,sal_diff_norm,SmoothHR_Score_0.4,SmoothLR_Score_0.4,SmoothHR_Score_0.5,SmoothLR_Score_0.5,SmoothHR_Score_0.55,SmoothLR_Score_0.55,SmoothHR_Score_0.6,SmoothLR_Score_0.6,SmoothHR_Score_0.65,SmoothLR_Score_0.65,SmoothHR_Score_0.7,SmoothLR_Score_0.7,SmoothHR_Score_0.75,SmoothLR_Score_0.75,SmoothSqHR_Score_0.4,SmoothSqLR_Score_0.4,SmoothSqHR_Score_0.5,SmoothSqLR_Score_0.5,SmoothSqHR_Score_0.55,SmoothSqLR_Score_0.55,SmoothSqHR_Score_0.6,SmoothSqLR_Score_0.6,SmoothSqHR_Score_0.65,SmoothSqLR_Score_0.65,SmoothSqHR_Score_0.7,SmoothSqLR_Score_0.7,SmoothSqHR_Score_0.75,SmoothSqLR_Score_0.75,Unnamed: 0_grad,HR_Score_0.4_grad,LR_Score_0.4_grad,HR_Score_0.5_grad,LR_Score_0.5_grad,HR_Score_0.55_grad,LR_Score_0.55_grad,HR_Score_0.6_grad,LR_Score_0.6_grad,HR_Score_0.65_grad,LR_Score_0.65_grad,HR_Score_0.7_grad,LR_Score_0.7_grad,HR_Score_0.75_grad,LR_Score_0.75_grad,Unnamed: 0_norm,HR_Score_0.4_norm,LR_Score_0.4_norm,HR_Score_0.5_norm,LR_Score_0.5_norm,HR_Score_0.55_norm,LR_Score_0.55_norm,HR_Score_0.6_norm,LR_Score_0.6_norm,HR_Score_0.65_norm,LR_Score_0.65_norm,HR_Score_0.7_norm,LR_Score_0.7_norm,HR_Score_0.75_norm,LR_Score_0.75_norm
-0.029392257,-0.115844764,1.0000001,COVID-2548.png,-0.51676005,48.339363,0.599173553694249,0.4693877550780924,0.6019417475143746,0.3482142856831952,0.6461538460544379,0.3452380951969955,0.6521739129017013,0.3437499999462891,0.666666666419753,0.3469387754394002,0.5789473681163435,0.3749999998828125,0.5384615380473372,0.439999999824,0.54999999993125,0.3225806451266042,0.4782608694612476,0.3333333332679739,0.4411764704584775,0.3999999999,0.3636363634710743,0.4999999998333333,0.3157894735180055,0.5238095235600907,0.2777777776234568,0.6470588231487889,0.3333333330555555,0.8461538455029586,542,0.3928571426567055,0.3999999997777778,0.3589743586675433,0.3888888885288066,0.317647058449827,0.3132530116707795,0.271186440218328,0.2592592587791495,0.2777777770061728,0.299999999,0.388888886728395,0.4666666635555556,0.2999999970000001,0.3636363603305785,542,0.3191489354911724,0.210526315235457,0.258064515296566,0.2068965510107015,0.23999999904,0.15999999936,0.2380952369614512,0.1052631573407202,0.1764705871972318,0.0555555552469135,0.187499998828125,0.0,0.1249999984375,0.0
0.23953328,0.07380128,1.0000001,COVID-105.png,0.5800972,28.769869,0.2222222222085048,0.3224299065269892,0.1874999999707031,0.29999999997,0.1136363636105372,0.2816901408053958,0.1142857142530612,0.2452830188216447,0.1290322580228928,0.285714285632653,0.079999999968,0.3333333332098765,0.09999999995,0.2941176468858131,0.0888888888691358,0.3837209301879394,0.0645161290114464,0.3777777776938271,0.0714285714030612,0.322580645057232,0.079999999968,0.3181818180371901,0.0,0.3888888886728395,0.0,0.3076923074556212,0.0,0.2999999996999999,543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543,0.9555555544938272,0.9494949485358636,0.9999999980769232,0.9814814796639232,0.999999997368421,0.9749999975625,0.999999996969697,0.9655172380499404,0.999999995,0.9999999954545454,0.9999999928571428,0.9999999928571428,0.9999999888888892,0.9999999909090912
0.35060275,0.038804967,1.0,COVID-3608.png,0.61535263,17.956093,0.0666666666555555,0.0588235294031141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,544,0.2631578945637119,0.3007518794731189,0.3298969068763949,0.3411764701868512,0.3292682922813801,0.3906249993896484,0.3499999994166666,0.3999999991111111,0.39024390148721,0.4117647046712803,0.3636363625344352,0.4999999974999999,0.4999999972222222,0.5714285673469388,544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.008530465,-0.10687795,1.0000001,COVID-325.png,0.6619291,18.674309,0.2139534883621417,0.1538461538434016,0.2352941176193771,0.1440677966040649,0.1568627450672818,0.1538461538370505,0.1818181817630854,0.1074380165200464,0.0526315789196675,0.124999999984375,0.0,0.0740740740603566,0.0,0.0238095238038548,0.2222222221810699,0.1325301204739439,0.2187499999316406,0.0941176470477508,0.2499999998958333,0.1076923076757396,0.2631578945983379,0.1132075471484514,0.214285714132653,0.1111111110802469,0.2999999996999999,0.1379310344351962,0.4285714279591837,0.1739130434026465,545,0.5202702699187364,0.4999999997126437,0.5512820505752795,0.5312499994466147,0.622641508259167,0.5479452047288422,0.6571428552653061,0.61999999876,0.74999999625,0.6333333312222222,0.6666666622222223,0.7083333303819445,0.7692307633136095,0.7999999946666667,545,0.177777777382716,0.1730769227440828,0.1153846149408284,0.1999999994285714,0.1666666657407407,0.2142857135204081,0.187499998828125,0.2608695640831758,0.1428571418367347,0.2777777762345679,0.1428571418367347,0.214285712755102,0.0909090900826446,0.1666666652777778
0.026307825,-0.2356477,1.0000002,COVID-2614.png,0.4589985,45.61,0.262804878047178,0.3533260632458743,0.2591549295738147,0.374639769441653,0.2677824267726405,0.3686868686682481,0.2834394904368331,0.3304347825799622,0.3300492610674852,0.3432835820383159,0.3162393162122872,0.4883720929096809,0.3225806451092611,0.5384615382544379,0.2333333333138889,0.0,0.1249999999739583,0.0,0.0714285714030612,0.0,0.0769230768934911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,546,0.3647058821384083,0.408536585116746,0.3604651158599243,0.4022988501123002,0.4166666659722222,0.4310344820154578,0.3846153836291913,0.3684210516620498,0.4615384597633136,0.4062499987304687,0.3846153816568047,0.3684210506925208,0.4999999937500001,0.4444444395061729,546,0.0487804876859012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48584223,0.14209144,1.0,MIDRC-RICORD-1C-419639-002884-86129-0.png,0.35350752,33.41504,0.2920353982171665,0.2233009708629465,0.3302752293274977,0.1847826086755671,0.3749999999414063,0.2203389830135018,0.3404255318424626,0.26315789466759,0.3235294116695502,0.2758620688703924,0.359999999856,0.2777777776234568,0.4210526313573407,0.2499999997916666,0.4736842102770083,0.2758620688703924,0.4999999993749999,0.2352941175086505,0.49999999875,0.2727272724793388,0.49999999875,0.3749999995312499,0.6666666644444444,0.1666666663888888,0.6666666644444444,0.0,0.999999995,0.0,547,0.4965986392868711,0.2777777774691358,0.4592592589190672,0.3265306115785089,0.4468085101629697,0.3333333324786324,0.4057971008611636,0.2812499991210937,0.35999999928,0.1923076915680473,0.3529411754325259,0.14999999925,0.2499999987499999,0.214285712755102,547,0.6562499979492187,0.9272727255867768,0.7499999953125,0.9666666634444444,0.8181818107438018,0.9999999952380952,0.9999999857142858,0.9999999944444444,0.9999999857142858,0.9999999928571428,0.9999999750000006,0.9999999900000002,0.9999999666666678,0.9999999800000005
0.42954946,0.12442255,0.99999994,MIDRC-RICORD-1C-SITE2-000118-93390-0.png,0.35564357,33.886795,0.5897435895923734,0.196969696954775,0.7647058819031142,0.1578947368213296,0.8333333326388889,0.0740740740603566,0.7142857132653061,0.04651162789616,0.6666666655555555,0.0689655172175981,0.9999999966666668,0.0,0.9999999966666668,0.0,0.9999999985714286,0.0,0.9999999983333332,0.0,0.9999999983333332,0.0,0.9999999983333332,0.0,0.999999995,0.0,0.999999995,0.0,0.999999995,0.0,548,0.430232557972778,0.2061855667977468,0.294573643182501,0.1730769227440828,0.2207792204924945,0.2249999994375,0.1964285710778061,0.2352941169550172,0.1860465111952406,0.2758620680142687,0.2424242416896235,0.3076923065088757,0.2380952369614512,0.3333333311111111,548,0.4999999972222222,0.5161290305931321,0.5555555493827161,0.6874999957031249,0.5714285632653062,0.6363636305785125,0.5999999880000002,0.6666666592592594,0.7499999812500004,0.8571428448979593,0.7499999812500004,0.9999999750000006,0.9999999666666678,0.9999999750000006
-0.21012136,-0.0781711,1.0,COVID-581.png,0.6063766,34.860886,0.146408839774961,0.1807228915590071,0.0952380952305366,0.1234567901082152,0.0602409638481637,0.0499999999875,0.0847457626975007,0.0,0.0499999999875,0.0,0.0476190475963718,0.0,0.0624999999609375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,549,0.6590909085915978,0.6438356159973729,0.6623376614774836,0.663366335976865,0.6440677955185291,0.6341463406900655,0.6304347812381852,0.6093749990478516,0.6562499979492187,0.6170212752829335,0.5652173888468809,0.6756756738495252,0.6153846106508877,0.5714285693877551,549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3230958,0.15275475,1.0,COVID-1359.png,0.6263817,20.008255,0.0568181818117252,0.0285714285687074,0.038461538454142,0.0181818181785123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,550,0.2499999994318181,0.2826086950378071,0.3846153831360946,0.3714285703673469,0.4166666649305555,0.3636363625344352,0.4761904739229025,0.3928571414540816,0.4999999974999999,0.4399999982399999,0.5294117615916955,0.5238095213151928,0.5714285673469388,0.6874999957031249,550,0.4416666662986111,0.3884892083536049,0.4545454538567493,0.3947368415858726,0.4782608685255198,0.4333333326111111,0.4999999986111111,0.4999999988636363,0.6315789440443214,0.5142857128163265,0.7999999920000002,0.5789473653739612,0.9999999800000005,0.6666666611111112
0.03308842,-0.2020584,1.0000001,COVID-1376.png,0.65838253,15.397185,0.3749999999573863,0.3291139240089729,0.3214285713137755,0.2258064515400624,0.214285714132653,0.1111111110493827,0.1249999998437499,0.142857142755102,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565217013232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551,0.0,0.1428571418367347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,551,0.5020746885883508,0.502487561939061,0.4743589740548981,0.4461538458106509,0.4687499996337891,0.4851485143711401,0.4818181813801653,0.5571428563469388,0.5333333326222223,0.5833333321180555,0.5999999988,0.6666666644444444,0.5937499981445312,0.7222222182098765
0.15006407,0.271479,1.0000001,COVID-219.png,0.52013886,29.283987,0.4522292993342529,0.3733766233645007,0.5490196077354863,0.4015748031179862,0.49999999984375,0.4534883720402921,0.4285714283673469,0.5555555554526749,0.3333333329629629,0.6774193546201873,0.249999999375,0.7857142851530612,0.0,0.9999999985714286,0.324324324236669,0.6029411763819205,0.2941176468858131,0.7812499997558594,0.2666666664888888,0.719999999712,0.2499999997916666,0.7894736837950138,0.1666666663888888,0.7857142851530612,0.3333333322222222,0.7272727266115702,0.0,0.6999999992999999,552,0.4765342958568468,0.4848484846852361,0.4345238092651644,0.4419889500320503,0.4296296293113855,0.4492753619932787,0.4646464641771248,0.4403669720730578,0.4285714280148423,0.4268292677721594,0.4285714278061224,0.4264705876081315,0.4687499985351562,0.3829787225894069,552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.009052555,0.136587,0.99999994,COVID-2370.png,0.49470514,25.804174,0.9191176469912412,0.8303571428324298,0.9736842102700832,0.7936507935878055,0.9999999994444444,0.7999999999111111,0.999999999,0.7868852457726417,0.9999999983333332,0.8085106381258488,0.999999998,0.8275862066111771,0.9999999966666668,0.809523809138322,0.8461538458284024,0.7272727270523416,0.8333333326388889,0.7333333328444444,0.9999999983333332,0.666666666111111,0.9999999975,0.6363636357851239,0.9999999966666668,0.5555555549382716,0.9999999966666668,0.571428570612245,0.9999999966666668,0.571428570612245,553,0.3552631577389197,0.3601895732890097,0.3900709217091695,0.3471074377296633,0.3773584902100392,0.344827585810543,0.362499999546875,0.3661971825828209,0.3018867918832325,0.3454545448264463,0.272727272107438,0.29999999925,0.2702702695398101,0.2592592582990398,553,0.0249999999375,0.0204081632236568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10951677,-0.06551365,1.0,COVID-1609.png,0.5519096,18.863863,0.4065040650241258,0.1481481481298582,0.4042553191059303,0.099999999975,0.3731343283025173,0.0740740740466392,0.3777777776938271,0.0,0.2962962961865569,0.0,0.249999999875,0.0,0.1999999998666666,0.0,0.5238095235600907,0.0,0.5714285710204081,0.0,0.8571428559183674,0.0,0.999999998,0.0,0.9999999975,0.0,0.9999999966666668,0.0,0.9999999966666668,0.0,554,0.1794871793721236,0.1925133688810089,0.1428571427113702,0.1465517240115933,0.11999999984,0.1460674155662163,0.1403508769467528,0.1527777775655864,0.1162790694970254,0.1636363633388429,0.1379310340071343,0.1282051278763971,0.1111111104938271,0.0999999996666666,554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10792954,-0.23598224,0.99999994,COVID-2011.png,0.5245589,20.501394,0.0218978102173797,0.1636828644459416,0.0,0.0848214285676419,0.0,0.0609756097523795,0.0,0.0615384615337278,0.0,0.0606060605999387,0.0,0.0588235294031141,0.0,0.019999999996,0.0,0.0095238095229024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,555,0.2348484846705693,0.2132352939608564,0.1724137928061831,0.1621621619430241,0.1428571425170068,0.1636363633388429,0.0,0.0857142854693877,0.0,0.0,0.0,0.0,0.0,0.0,555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28721926,0.101494074,1.0,MIDRC-RICORD-1C-419639-000906-03919-0.png,0.37758476,39.766415,0.4913793103024673,0.3957219251125282,0.6249999998697917,0.3863636363197314,0.6176470586418685,0.3833333332694444,0.6071428569260204,0.3499999999124999,0.631578947036011,0.4642857141198979,0.7999999992,0.49999999975,0.5999999988,0.4666666663555555,0.5263157893351801,0.4117647056401384,0.6666666662962962,0.4285714279591837,0.5714285710204081,0.3333333327777777,0.4999999994999999,0.1999999996,0.6249999992187499,0.1999999996,0.5999999988,0.0,0.3333333322222222,0.0,556,0.086419753050856,0.7999999977142856,0.4782608674858223,0.937499994140625,0.62499999609375,0.9999999916666668,0.7272727206611571,0.9999999900000002,0.8888888790123458,0.9999999875000002,0.8333333194444447,0.9999999857142858,0.8333333194444447,0.9999999833333336,556,0.2096774190166493,0.1428571424489796,0.0526315788088642,0.1578947360110803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.029530855,0.011718925,-0.025731204,covid-19-pneumonia-evolution-over-a-week-1-day0-PA.jpg,0.9999999,1.2258558e-06,0.9465240641205068,0.9465240641205068,0.936708860640923,0.936708860640923,0.9215686272702808,0.9215686272702808,0.9729729727100072,0.9729729727100072,0.959999999616,0.959999999616,0.9999999992307692,0.9999999992307692,0.999999999,0.999999999,0.999999999090909,0.999999999090909,0.999999999,0.999999999,0.99999999875,0.99999999875,0.9999999985714286,0.9999999985714286,0.9999999985714286,0.9999999985714286,0.9999999983333332,0.9999999983333332,0.9999999975,0.9999999975,557,0.6483516476391741,0.6483516476391741,0.611940297594119,0.611940297594119,0.5769230758136095,0.5769230758136095,0.5555555543209877,0.5555555543209877,0.4687499985351562,0.4687499985351562,0.4545454524793388,0.4545454524793388,0.3999999979999999,0.3999999979999999,557,0.6024096378284222,0.6024096378284222,0.5777777764938271,0.5777777764938271,0.5714285697959184,0.5714285697959184,0.5555555524691358,0.5555555524691358,0.7142857040816327,0.7142857040816327,0.7499999812500004,0.7499999812500004,0.7499999812500004,0.7499999812500004
0.014406182,-0.2680482,0.99999994,COVID-341.png,0.57857746,13.41538,0.9791666664626736,0.9038461536723372,0.9999999992307692,0.9999999996,0.9999999988888888,0.999999999473684,0.99999999875,0.9999999993333332,0.9999999985714286,0.9999999988888888,0.9999999983333332,0.999999998,0.999999998,0.9999999975,0.9999999992857144,0.9999999994444444,0.9999999985714286,0.9999999988888888,0.999999998,0.9999999985714286,0.999999998,0.9999999985714286,0.999999998,0.999999998,0.9999999966666668,0.999999998,0.9999999966666668,0.9999999975,558,0.4923076919289941,0.4867256632860835,0.4999999991071428,0.4897959173677634,0.5405405390796202,0.5666666647777777,0.4999999977272727,0.44999999775,0.3999999973333333,0.3571428545918367,0.1428571408163265,0.1428571408163265,0.0,0.199999996,558,0.2164179102862553,0.1637931033070749,0.2111111108765432,0.1168831167313206,0.1780821915368737,0.1166666664722222,0.1666666663580246,0.1224489793419408,0.1463414630577037,0.149999999625,0.1388888885030864,0.129032257648283,0.0999999996666666,0.1666666659722222
-0.11974804,-0.024470104,0.99999994,COVID-2557.png,0.6704861,9.147532,0.3829787233227705,0.2954545453873967,0.2631578945983379,0.380952380770975,0.3333333331111111,0.4210526313573407,0.3333333330555555,0.3888888886728395,0.1999999998,0.3076923074556212,0.2499999996874999,0.2222222219753086,0.2857142853061225,0.2222222219753086,0.149999999925,0.3043478259546314,0.1538461537278106,0.1999999998,0.1666666665277777,0.2222222219753086,0.1999999998,0.2499999996874999,0.2499999996874999,0.3333333327777777,0.1666666663888888,0.3333333327777777,0.1666666663888888,0.3999999992,559,0.5972222213927469,0.6461538451597634,0.6808510623811679,0.7111111095308642,0.6923076905325444,0.6969696948576676,0.7142857117346939,0.75999999696,0.812499994921875,0.7142857108843537,0.812499994921875,0.7999999946666667,0.9230769159763316,0.9090909008264464,559,0.2666666657777777,0.2142857135204081,0.1666666659722222,0.1739130427221172,0.1111111104938271,0.1428571421768707,0.0,0.187499998828125,0.0,0.2499999979166667,0.0,0.2499999979166667,0.0,0.2857142816326531
0.6388106,0.10981954,1.0,MIDRC-RICORD-1C-SITE2-000101-72147-0.png,0.48712102,26.364805,0.0437499999972656,0.0531914893560434,0.0,0.0833333333159722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560,0.3911671923056254,0.3225806449531738,0.3333333331018518,0.2089552235687235,0.24999999975,0.0465116277988101,0.1940298504566718,0.0294117646193771,0.133333333037037,0.0,0.129032257648283,0.0,0.0476190473922902,0.0,560,0.0749999998125,0.3518518512002743,0.0370370368998628,0.4193548373569198,0.0,0.4333333318888889,0.0,0.5217391281663516,0.0,0.5294117615916955,0.0,0.4999999964285714,0.0,0.5454545404958678
0.28287107,-0.14108557,1.0000001,COVID-2911.png,0.5386505,17.246048,0.1186440677899071,0.3076923074556212,0.1372549019338715,0.1428571426530612,0.1515151514692378,0.0,0.1111111110493827,0.0,0.0909090908264462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561,0.3315789471939058,0.3138297870671118,0.287037036771262,0.2499999997596154,0.1688311686119075,0.194805194552201,0.1311475407686106,0.169491525136455,0.1142857139591836,0.162162161723886,0.0999999994999999,0.0909090904958677,0.0,0.0714285709183673,561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.04447454,-0.08409568,1.0000001,COVID-97.png,0.60147125,13.788705,0.4095238094848072,0.7897727272278537,0.3396226414453542,0.8088235292928202,0.3030303029384756,0.8444444442567901,0.29999999985,0.9310344824375744,0.24999999984375,0.9999999992307692,0.1666666665277777,0.999999999,0.1666666665277777,0.999999999,0.447368420934903,0.9999999995833332,0.3214285713137755,0.9999999994444444,0.3913043476559546,0.9999999992307692,0.3499999998249999,0.9999999992307692,0.3888888886728395,0.999999999090909,0.285714285510204,0.99999999875,0.2727272724793388,0.9999999983333332,562,0.5502183403710837,0.5596330272662234,0.6187050355261116,0.6058394156161756,0.6538461532174557,0.6666666660130719,0.6911764695717993,0.7058823519031142,0.6666666654320987,0.7090909078016528,0.7749999980625,0.7692307672583826,0.75999999696,0.7692307662721893,562,0.2388059697928269,0.4166666662326389,0.1428571424489796,0.3906249993896484,0.0714285711734693,0.2608695646502835,0.0,0.2368421046398892,0.0,0.2222222213991769,0.0,0.1666666659722222,0.0,0.190476189569161
0.013384768,0.11171268,0.9999999,COVID-3550.png,0.473615,33.24383,0.4342857142733061,0.1999999999764706,0.4461538461195266,0.279999999888,0.3749999999573863,0.3999999997333333,0.442622950747111,0.6249999992187499,0.52499999986875,0.6666666655555555,0.59999999976,0.9999999966666668,0.7058823525259516,0.999999995,0.5641025640302433,0.9999999983333332,0.657894736668975,0.999999998,0.6923076920414201,0.9999999975,0.7826086953119092,0.9999999975,0.8333333328703704,0.9999999975,0.9999999991666666,0.999999995,0.999999999,0.999999995,563,0.700564971355613,0.7258064512226847,0.7894736833795014,0.7685185178069274,0.8260869553245117,0.8266666655644445,0.8749999981770833,0.8703703687585733,0.8064516103017689,0.8780487783462224,0.7894736800554016,0.8518518486968449,0.9999999909090912,0.9999999933333334,563,0.1818181815426997,0.1666666664351852,0.1509433959416162,0.1578947365650969,0.1249999997395833,0.13999999972,0.1136363633780991,0.0681818180268595,0.0975609753718025,0.054054053907962,0.0322580644120707,0.0,0.0,0.0
-0.040121917,0.21003751,0.9999998,COVID-1638.png,0.5002179,32.662907,0.3179487179324128,0.115384615362426,0.3461538460872781,0.0,0.322580645057232,0.0,0.2857142855782313,0.0,0.2999999996999999,0.0,0.1428571426530612,0.0,0.0,0.0,0.3846153844674556,0.0,0.3076923074556212,0.0,0.1249999998437499,0.0,0.1666666663888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,564,0.5472636813197693,0.5277777775334362,0.5344827581599287,0.5474452550748575,0.5526315782202217,0.5208333327907987,0.5245901630744424,0.5571428563469388,0.53999999892,0.551724136979786,0.4999999985294117,0.5813953474851271,0.4999999977272727,0.5333333315555555,564,0.1730769227440828,0.2888888882469135,0.107142856760204,0.2499999991071428,0.0869565213610586,0.2272727262396694,0.0,0.1111111104938271,0.0,0.0,0.0,0.0,0.0,0.0
0.17770651,-0.07537887,0.9999998,COVID-2328.png,0.5936285,11.2748575,0.2265060240909275,0.0,0.2216494845246572,0.0,0.19199999998464,0.0,0.164705882333564,0.0,0.1379310344589774,0.0,0.1818181817768595,0.0,0.1562499999511718,0.0,0.0757575757460973,0.0,0.0285714285632653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565,0.7293233077223134,0.7279411759353374,0.7380952372165533,0.7317073161808448,0.7213114742273582,0.7213114742273582,0.7636363622479339,0.7708333317274305,0.7837837816654493,0.8181818157024793,0.9090909049586776,0.8947368373961219,0.9333333271111112,0.9333333271111112,565,0.6521739123345937,0.6444444437283952,0.7450980377547097,0.7592592578532236,0.7435897416831032,0.7209302308815576,0.7878787854912764,0.8064516103017689,0.749999996875,0.821428568494898,0.7894736800554016,0.8181818144628099,0.7142857091836735,0.7777777734567901
0.13932216,-0.27836,0.9999999,COVID-3323.png,0.5519551,32.077076,0.5065963060552349,0.5789473683933518,0.5362318840191136,0.6321839079733123,0.4938271604328609,0.6545454544264463,0.4333333332611111,0.7435897433990796,0.3333333332478632,0.7142857139455782,0.178571428507653,0.8333333326388889,0.1176470587543252,0.9999999975,0.3203883494834574,0.5285714284959184,0.1896551723810939,0.5925925923731138,0.2142857142346938,0.6470588231487889,0.178571428507653,0.5833333328472222,0.1739130434026465,0.6666666655555555,0.2666666664888888,0.7999999984,0.0999999999,0.7999999984,566,0.6551724132282997,0.6382978716613853,0.595744679583522,0.5813953474851271,0.5999999982857143,0.605263156301939,0.5999999982857143,0.5757575740128558,0.5714285693877551,0.5517241360285374,0.5909090882231405,0.5789473653739612,0.562499996484375,0.6666666622222223,566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08525597,0.115441956,0.99999994,COVID-1259.png,0.60187006,19.457481,0.543165467606361,0.4611398963611103,0.4862385320654827,0.4186046511384532,0.4788732393691728,0.38399999996928,0.5238095236848073,0.2808988763729327,0.5833333330902778,0.2461538461159763,0.5624999996484374,0.1555555555209876,0.6363636357851239,0.1071428571045918,0.539999999892,0.1481481480932784,0.5588235292474049,0.0769230768639053,0.479999999808,0.1249999998437499,0.4347826085066162,0.0,0.3888888886728395,0.0,0.4166666663194444,0.0,0.3749999995312499,0.0,567,0.6523809520702948,0.653658536266508,0.6976744180638184,0.6923076917159764,0.7204301067522257,0.7391304339792061,0.7462686556025842,0.7966101681413387,0.81999999836,0.8157894715373961,0.7741935458896982,0.8571428530612245,0.9411764650519032,0.9333333271111112,567,0.1428571423469387,0.2173913034026465,0.1363636357438016,0.214285712755102,0.1428571421768707,0.2499999979166667,0.1052631573407202,0.2727272702479339,0.0666666662222222,0.3749999953125001,0.0769230763313609,0.3999999920000001,0.0,0.4999999875000003
0.04195426,-0.010158668,1.0,COVID-1913.png,-0.5154855,43.950752,0.1462829736175951,0.1146496815213598,0.1610738254925453,0.134615384589497,0.1585365853465199,0.0833333333101851,0.1929824561064943,0.039999999984,0.2666666665777777,0.0,0.2105263156786703,0.0,0.2499999997916666,0.0,0.1927710843141239,0.0,0.2307692307100591,0.0,0.2692307691272189,0.0,0.3529411762629758,0.0,0.3846153843195266,0.0,0.4999999993749999,0.0,0.5999999988,0.0,568,0.234875444756272,0.2040816325697626,0.2049999998975,0.1941176469446366,0.2171052630150623,0.2063492061854371,0.209677419185744,0.2315789471246537,0.2560975606632957,0.2698412694129503,0.3584905653613385,0.3181818174586777,0.4687499985351562,0.3478260854442344,568,0.0957446807492077,0.0681818180268595,0.1269841267825648,0.03999999984,0.137254901691657,0.0,0.149999999625,0.0,0.1379310340071343,0.0,0.0869565213610586,0.0,0.1333333324444444,0.0
-0.07750978,0.04994882,1.0000001,COVID-880.png,0.5921617,11.713181,0.6678445229445991,0.6881720429367557,0.7868852458371406,0.763157894536011,0.838709677329171,0.8518518515363511,0.8709677417950052,0.999999999375,0.911111110908642,0.9999999992307692,0.8999999997,0.9999999988888888,0.8571428567346938,0.9999999988888888,0.7837837835719503,0.9999999996296296,0.8499999995749999,0.9999999993333332,0.9333333327111112,0.9999999993333332,0.999999999,0.9999999991666666,0.999999999,0.99999999875,0.9999999988888888,0.9999999983333332,0.9999999985714286,0.9999999975,569,0.6117647051626298,0.6279069760140616,0.7441860447809626,0.7631578927285319,0.8064516103017689,0.8387096747138397,0.9047619004535148,0.8260869529300567,0.87499999453125,0.866666660888889,0.9999999888888892,0.8888888790123458,0.9999999833333336,0.9999999833333336,569,0.0,0.0909090900826446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.09504086,0.19056237,1.0000001,ajr.20.23034.pdf-001.png,0.8012112,16.918427,0.0740740740466392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,570,0.3181818176997245,0.2592592587791495,0.31999999936,0.2666666657777777,0.307692306903353,0.2727272714876033,0.3235294108131488,0.3333333311111111,0.3461538448224852,0.4166666631944445,0.3043478247637051,0.1666666638888889,0.312499998046875,0.0,570,0.7119999994304,0.6349206344167296,0.7462686556025842,0.6811594193026675,0.8260869547258979,0.7037037024005487,0.8857142831836734,0.7435897416831032,0.9615384578402366,0.8260869529300567,0.99999999375,0.9333333271111112,0.9999999909090912,0.8999999910000002
